num_pushers,language,language_type,iso2_code,year,quarter
415,Mustache,markup,IL,2022,2
381,Jinja,markup,IL,2022,2
345,Less,markup,IL,2022,2
337,TeX,markup,IL,2022,2
314,Handlebars,markup,IL,2022,2
239,Rich Text Format,markup,IL,2022,2
184,Pug,markup,IL,2022,2
125,Sass,markup,IL,2022,2
15064,JavaScript,programming,IL,2022,2
11719,Python,programming,IL,2022,2
8696,Shell,programming,IL,2022,2
5026,TypeScript,programming,IL,2022,2
4984,Java,programming,IL,2022,2
4637,Dockerfile,programming,IL,2022,2
3868,Makefile,programming,IL,2022,2
3774,C,programming,IL,2022,2
3246,C++,programming,IL,2022,2
2766,C#,programming,IL,2022,2
1766,Ruby,programming,IL,2022,2
1680,Batchfile,programming,IL,2022,2
1641,Go,programming,IL,2022,2
1347,CMake,programming,IL,2022,2
1189,PowerShell,programming,IL,2022,2
1033,PHP,programming,IL,2022,2
841,HCL,programming,IL,2022,2
837,Objective-C,programming,IL,2022,2
791,Procfile,programming,IL,2022,2
764,Kotlin,programming,IL,2022,2
751,Smarty,programming,IL,2022,2
713,Assembly,programming,IL,2022,2
640,Swift,programming,IL,2022,2
617,Perl,programming,IL,2022,2
538,Lua,programming,IL,2022,2
423,Rust,programming,IL,2022,2
394,Starlark,programming,IL,2022,2
337,R,programming,IL,2022,2
332,ShaderLab,programming,IL,2022,2
330,MATLAB,programming,IL,2022,2
328,Dart,programming,IL,2022,2
324,Vim Script,programming,IL,2022,2
324,HLSL,programming,IL,2022,2
306,XSLT,programming,IL,2022,2
303,Groovy,programming,IL,2022,2
303,ASP.NET,programming,IL,2022,2
295,M4,programming,IL,2022,2
289,Objective-C++,programming,IL,2022,2
250,Emacs Lisp,programming,IL,2022,2
243,TSQL,programming,IL,2022,2
240,Scala,programming,IL,2022,2
225,PLpgSQL,programming,IL,2022,2
225,Hack,programming,IL,2022,2
216,Solidity,programming,IL,2022,2
208,GLSL,programming,IL,2022,2
194,Gherkin,programming,IL,2022,2
192,Cython,programming,IL,2022,2
191,Awk,programming,IL,2022,2
171,Tcl,programming,IL,2022,2
160,Yacc,programming,IL,2022,2
158,Lex,programming,IL,2022,2
149,Cuda,programming,IL,2022,2
142,Mako,programming,IL,2022,2
123,Nix,programming,IL,2022,2
121,Open Policy Agent,programming,IL,2022,2
115,Smalltalk,programming,IL,2022,2
108,Jsonnet,programming,IL,2022,2
106,CoffeeScript,programming,IL,2022,2
105,ANTLR,programming,IL,2022,2
308837,HTML,markup,IN,2022,2
248773,CSS,markup,IN,2022,2
56516,Jupyter Notebook,markup,IN,2022,2
41721,SCSS,markup,IN,2022,2
11578,EJS,markup,IN,2022,2
6674,Less,markup,IN,2022,2
5171,Vue,markup,IN,2022,2
4632,Handlebars,markup,IN,2022,2
4466,Blade,markup,IN,2022,2
4175,Roff,markup,IN,2022,2
3220,Pug,markup,IN,2022,2
2881,TeX,markup,IN,2022,2
2612,Jinja,markup,IN,2022,2
2379,Mustache,markup,IN,2022,2
1392,Rich Text Format,markup,IN,2022,2
1006,Sass,markup,IN,2022,2
883,Svelte,markup,IN,2022,2
524,Twig,markup,IN,2022,2
474,Stylus,markup,IN,2022,2
356,Liquid,markup,IN,2022,2
320,Nunjucks,markup,IN,2022,2
297,PostScript,markup,IN,2022,2
296,kvlang,markup,IN,2022,2
290,RAML,markup,IN,2022,2
238,Vim Snippet,markup,IN,2022,2
187,Haml,markup,IN,2022,2
147,Slim,markup,IN,2022,2
256514,JavaScript,programming,IN,2022,2
129381,Python,programming,IN,2022,2
101458,Java,programming,IN,2022,2
82101,Shell,programming,IN,2022,2
42491,Dockerfile,programming,IN,2022,2
41619,C++,programming,IN,2022,2
40861,TypeScript,programming,IN,2022,2
33457,C,programming,IN,2022,2
31068,PHP,programming,IN,2022,2
27461,Procfile,programming,IN,2022,2
20668,Ruby,programming,IN,2022,2
19784,Makefile,programming,IN,2022,2
19335,Kotlin,programming,IN,2022,2
17396,Objective-C,programming,IN,2022,2
15493,C#,programming,IN,2022,2
15122,Swift,programming,IN,2022,2
13299,Batchfile,programming,IN,2022,2
12884,Dart,programming,IN,2022,2
10435,Go,programming,IN,2022,2
10059,Hack,programming,IN,2022,2
9926,CMake,programming,IN,2022,2
7524,PowerShell,programming,IN,2022,2
6461,HCL,programming,IN,2022,2
6160,Solidity,programming,IN,2022,2
4814,Gherkin,programming,IN,2022,2
4548,Starlark,programming,IN,2022,2
4035,Smarty,programming,IN,2022,2
3783,Assembly,programming,IN,2022,2
3443,Perl,programming,IN,2022,2
3121,R,programming,IN,2022,2
3112,Groovy,programming,IN,2022,2
2853,ASP.NET,programming,IN,2022,2
2849,Objective-C++,programming,IN,2022,2
2728,Rust,programming,IN,2022,2
2614,XSLT,programming,IN,2022,2
2437,Lua,programming,IN,2022,2
2029,MATLAB,programming,IN,2022,2
1983,Vim Script,programming,IN,2022,2
1810,TSQL,programming,IN,2022,2
1726,M4,programming,IN,2022,2
1714,Scala,programming,IN,2022,2
1542,Yacc,programming,IN,2022,2
1516,Lex,programming,IN,2022,2
1431,PLpgSQL,programming,IN,2022,2
1364,GLSL,programming,IN,2022,2
1314,Nix,programming,IN,2022,2
1309,Awk,programming,IN,2022,2
1257,sed,programming,IN,2022,2
1254,Cython,programming,IN,2022,2
1206,ShaderLab,programming,IN,2022,2
1179,HLSL,programming,IN,2022,2
1155,Emacs Lisp,programming,IN,2022,2
1092,Mako,programming,IN,2022,2
1007,Fortran,programming,IN,2022,2
938,Tcl,programming,IN,2022,2
928,CoffeeScript,programming,IN,2022,2
907,PureBasic,programming,IN,2022,2
876,Clojure,programming,IN,2022,2
868,Apex,programming,IN,2022,2
851,Cuda,programming,IN,2022,2
830,Raku,programming,IN,2022,2
828,FreeMarker,programming,IN,2022,2
812,Verilog,programming,IN,2022,2
672,GDB,programming,IN,2022,2
667,Smalltalk,programming,IN,2022,2
650,Forth,programming,IN,2022,2
620,PLSQL,programming,IN,2022,2
617,ANTLR,programming,IN,2022,2
615,XS,programming,IN,2022,2
595,Haskell,programming,IN,2022,2
586,SmPL,programming,IN,2022,2
540,AIDL,programming,IN,2022,2
510,VBScript,programming,IN,2022,2
502,UnrealScript,programming,IN,2022,2
497,QMake,programming,IN,2022,2
450,Julia,programming,IN,2022,2
446,Visual Basic .NET,programming,IN,2022,2
444,NASL,programming,IN,2022,2
432,RobotFramework,programming,IN,2022,2
422,Pascal,programming,IN,2022,2
416,Scheme,programming,IN,2022,2
409,Prolog,programming,IN,2022,2
407,Jsonnet,programming,IN,2022,2
388,GAP,programming,IN,2022,2
376,SWIG,programming,IN,2022,2
376,DTrace,programming,IN,2022,2
364,Elixir,programming,IN,2022,2
357,DIGITAL Command Language,programming,IN,2022,2
351,Mathematica,programming,IN,2022,2
321,Common Lisp,programming,IN,2022,2
320,Meson,programming,IN,2022,2
314,LLVM,programming,IN,2022,2
305,ActionScript,programming,IN,2022,2
301,NSIS,programming,IN,2022,2
292,Thrift,programming,IN,2022,2
291,Erlang,programming,IN,2022,2
256,F#,programming,IN,2022,2
254,Classic ASP,programming,IN,2022,2
253,VHDL,programming,IN,2022,2
251,Inno Setup,programming,IN,2022,2
249,Bicep,programming,IN,2022,2
245,D,programming,IN,2022,2
237,QML,programming,IN,2022,2
237,SystemVerilog,programming,IN,2022,2
236,Xonsh,programming,IN,2022,2
235,AppleScript,programming,IN,2022,2
234,SourcePawn,programming,IN,2022,2
234,Open Policy Agent,programming,IN,2022,2
230,Nu,programming,IN,2022,2
229,VBA,programming,IN,2022,2
228,Scilab,programming,IN,2022,2
219,Pawn,programming,IN,2022,2
215,Processing,programming,IN,2022,2
215,OpenEdge ABL,programming,IN,2022,2
214,Standard ML,programming,IN,2022,2
213,OCaml,programming,IN,2022,2
206,M,programming,IN,2022,2
203,Gnuplot,programming,IN,2022,2
202,CUE,programming,IN,2022,2
180,Puppet,programming,IN,2022,2
169,GDScript,programming,IN,2022,2
165,Fluent,programming,IN,2022,2
161,HiveQL,programming,IN,2022,2
159,Elm,programming,IN,2022,2
155,Rebol,programming,IN,2022,2
155,PigLatin,programming,IN,2022,2
148,Sage,programming,IN,2022,2
137,Ada,programming,IN,2022,2
136,jq,programming,IN,2022,2
134,Brainfuck,programming,IN,2022,2
131,COBOL,programming,IN,2022,2
130,Nim,programming,IN,2022,2
125,VCL,programming,IN,2022,2
124,Io,programming,IN,2022,2
122,Stata,programming,IN,2022,2
118,AspectJ,programming,IN,2022,2
117,AutoHotkey,programming,IN,2022,2
116,SAS,programming,IN,2022,2
116,ABAP,programming,IN,2022,2
114,PEG.js,programming,IN,2022,2
113,Jasmin,programming,IN,2022,2
112,Objective-J,programming,IN,2022,2
111,RPC,programming,IN,2022,2
111,POV-Ray SDL,programming,IN,2022,2
109,Motoko,programming,IN,2022,2
107,DataWeave,programming,IN,2022,2
106,ASL,programming,IN,2022,2
105,ReScript,programming,IN,2022,2
152,Markdown,prose,IN,2022,2
1437,HTML,markup,IQ,2022,2
1147,CSS,markup,IQ,2022,2
244,SCSS,markup,IQ,2022,2
170,Blade,markup,IQ,2022,2
1250,JavaScript,programming,IQ,2022,2
1248,Python,programming,IQ,2022,2
1161,Shell,programming,IQ,2022,2
774,Procfile,programming,IQ,2022,2
506,Dockerfile,programming,IQ,2022,2
380,PHP,programming,IQ,2022,2
323,Dart,programming,IQ,2022,2
293,Kotlin,programming,IQ,2022,2
248,Objective-C,programming,IQ,2022,2
246,Swift,programming,IQ,2022,2
213,C++,programming,IQ,2022,2
203,C,programming,IQ,2022,2
159,Lua,programming,IQ,2022,2
154,Java,programming,IQ,2022,2
154,TypeScript,programming,IQ,2022,2
145,CMake,programming,IQ,2022,2
132,Ruby,programming,IQ,2022,2
119,Batchfile,programming,IQ,2022,2
104,C#,programming,IQ,2022,2
8705,HTML,markup,IR,2022,2
7299,CSS,markup,IR,2022,2
2248,SCSS,markup,IR,2022,2
1211,Jupyter Notebook,markup,IR,2022,2
704,Blade,markup,IR,2022,2
649,Vue,markup,IR,2022,2
385,Less,markup,IR,2022,2
163,TeX,markup,IR,2022,2
162,Roff,markup,IR,2022,2
162,EJS,markup,IR,2022,2
112,Handlebars,markup,IR,2022,2
7785,JavaScript,programming,IR,2022,2
4740,Python,programming,IR,2022,2
3116,Shell,programming,IR,2022,2
1757,PHP,programming,IR,2022,2
1705,TypeScript,programming,IR,2022,2
1701,Java,programming,IR,2022,2
1560,C#,programming,IR,2022,2
1477,Dockerfile,programming,IR,2022,2
1252,C++,programming,IR,2022,2
988,C,programming,IR,2022,2
840,Makefile,programming,IR,2022,2
793,Kotlin,programming,IR,2022,2
651,Ruby,programming,IR,2022,2
602,Batchfile,programming,IR,2022,2
531,Objective-C,programming,IR,2022,2
529,CMake,programming,IR,2022,2
473,Go,programming,IR,2022,2
463,Swift,programming,IR,2022,2
412,Dart,programming,IR,2022,2
344,PowerShell,programming,IR,2022,2
300,Hack,programming,IR,2022,2
295,Procfile,programming,IR,2022,2
216,MATLAB,programming,IR,2022,2
191,Assembly,programming,IR,2022,2
156,Perl,programming,IR,2022,2
147,Lua,programming,IR,2022,2
129,Solidity,programming,IR,2022,2
122,Rust,programming,IR,2022,2
117,Starlark,programming,IR,2022,2
112,R,programming,IR,2022,2
112,Objective-C++,programming,IR,2022,2
106,ASP.NET,programming,IR,2022,2
105,TSQL,programming,IR,2022,2
700,HTML,markup,IS,2022,2
624,CSS,markup,IS,2022,2
184,SCSS,markup,IS,2022,2
694,JavaScript,programming,IS,2022,2
436,Python,programming,IS,2022,2
408,Shell,programming,IS,2022,2
218,TypeScript,programming,IS,2022,2
182,Dockerfile,programming,IS,2022,2
174,Java,programming,IS,2022,2
167,Makefile,programming,IS,2022,2
119,C++,programming,IS,2022,2
111,C,programming,IS,2022,2
110,C#,programming,IS,2022,2
23703,HTML,markup,IT,2022,2
19087,CSS,markup,IT,2022,2
5819,SCSS,markup,IT,2022,2
4267,Jupyter Notebook,markup,IT,2022,2
1850,TeX,markup,IT,2022,2
1798,Vue,markup,IT,2022,2
1163,Roff,markup,IT,2022,2
1099,Blade,markup,IT,2022,2
739,Less,markup,IT,2022,2
512,EJS,markup,IT,2022,2
438,Handlebars,markup,IT,2022,2
393,Jinja,markup,IT,2022,2
335,Mustache,markup,IT,2022,2
302,Pug,markup,IT,2022,2
299,Rich Text Format,markup,IT,2022,2
239,Svelte,markup,IT,2022,2
239,Sass,markup,IT,2022,2
182,Twig,markup,IT,2022,2
109,PostScript,markup,IT,2022,2
20758,JavaScript,programming,IT,2022,2
14928,Python,programming,IT,2022,2
13565,Shell,programming,IT,2022,2
8028,Java,programming,IT,2022,2
6243,C++,programming,IT,2022,2
6115,C,programming,IT,2022,2
6081,Dockerfile,programming,IT,2022,2
5787,TypeScript,programming,IT,2022,2
5461,Makefile,programming,IT,2022,2
4598,PHP,programming,IT,2022,2
3132,C#,programming,IT,2022,2
2968,Ruby,programming,IT,2022,2
2959,Batchfile,programming,IT,2022,2
2937,CMake,programming,IT,2022,2
1862,Kotlin,programming,IT,2022,2
1646,Objective-C,programming,IT,2022,2
1575,Go,programming,IT,2022,2
1443,Swift,programming,IT,2022,2
1240,R,programming,IT,2022,2
1232,Perl,programming,IT,2022,2
1171,PowerShell,programming,IT,2022,2
1152,Assembly,programming,IT,2022,2
1028,MATLAB,programming,IT,2022,2
997,Procfile,programming,IT,2022,2
956,Lua,programming,IT,2022,2
898,Rust,programming,IT,2022,2
897,Dart,programming,IT,2022,2
879,Hack,programming,IT,2022,2
834,XSLT,programming,IT,2022,2
739,Smarty,programming,IT,2022,2
689,Vim Script,programming,IT,2022,2
657,M4,programming,IT,2022,2
625,GLSL,programming,IT,2022,2
545,Solidity,programming,IT,2022,2
514,HCL,programming,IT,2022,2
440,Objective-C++,programming,IT,2022,2
439,HLSL,programming,IT,2022,2
428,ShaderLab,programming,IT,2022,2
389,Awk,programming,IT,2022,2
387,Groovy,programming,IT,2022,2
381,Emacs Lisp,programming,IT,2022,2
372,Starlark,programming,IT,2022,2
372,Fortran,programming,IT,2022,2
365,Yacc,programming,IT,2022,2
357,Scala,programming,IT,2022,2
352,QMake,programming,IT,2022,2
349,PLpgSQL,programming,IT,2022,2
334,Tcl,programming,IT,2022,2
318,Cuda,programming,IT,2022,2
316,Gherkin,programming,IT,2022,2
313,Lex,programming,IT,2022,2
300,TSQL,programming,IT,2022,2
286,Nix,programming,IT,2022,2
271,sed,programming,IT,2022,2
248,Pascal,programming,IT,2022,2
244,Prolog,programming,IT,2022,2
242,Cython,programming,IT,2022,2
227,Raku,programming,IT,2022,2
220,ANTLR,programming,IT,2022,2
219,GDB,programming,IT,2022,2
217,Julia,programming,IT,2022,2
207,Haskell,programming,IT,2022,2
203,FreeMarker,programming,IT,2022,2
202,ASP.NET,programming,IT,2022,2
201,NSIS,programming,IT,2022,2
200,Gnuplot,programming,IT,2022,2
195,NASL,programming,IT,2022,2
191,Meson,programming,IT,2022,2
187,VHDL,programming,IT,2022,2
184,Scheme,programming,IT,2022,2
183,SWIG,programming,IT,2022,2
171,Smalltalk,programming,IT,2022,2
167,Clojure,programming,IT,2022,2
161,Mathematica,programming,IT,2022,2
159,QML,programming,IT,2022,2
153,GAP,programming,IT,2022,2
150,PLSQL,programming,IT,2022,2
149,Processing,programming,IT,2022,2
149,Common Lisp,programming,IT,2022,2
145,Inno Setup,programming,IT,2022,2
140,CoffeeScript,programming,IT,2022,2
140,Verilog,programming,IT,2022,2
139,M,programming,IT,2022,2
139,Mako,programming,IT,2022,2
137,Elixir,programming,IT,2022,2
122,Erlang,programming,IT,2022,2
120,Visual Basic .NET,programming,IT,2022,2
118,SmPL,programming,IT,2022,2
116,D,programming,IT,2022,2
114,PureBasic,programming,IT,2022,2
112,Forth,programming,IT,2022,2
112,XS,programming,IT,2022,2
108,VBScript,programming,IT,2022,2
105,Thrift,programming,IT,2022,2
103,AMPL,programming,IT,2022,2
102,GDScript,programming,IT,2022,2
651,HTML,markup,JM,2022,2
621,CSS,markup,JM,2022,2
143,Vue,markup,JM,2022,2
117,SCSS,markup,JM,2022,2
620,JavaScript,programming,JM,2022,2
334,Python,programming,JM,2022,2
197,Shell,programming,JM,2022,2
149,TypeScript,programming,JM,2022,2
132,Procfile,programming,JM,2022,2
132,Java,programming,JM,2022,2
114,PHP,programming,JM,2022,2
1710,HTML,markup,JO,2022,2
1454,CSS,markup,JO,2022,2
438,SCSS,markup,JO,2022,2
171,Blade,markup,JO,2022,2
151,Jupyter Notebook,markup,JO,2022,2
112,Vue,markup,JO,2022,2
1553,JavaScript,programming,JO,2022,2
691,Shell,programming,JO,2022,2
579,Python,programming,JO,2022,2
479,Java,programming,JO,2022,2
390,PHP,programming,JO,2022,2
364,C#,programming,JO,2022,2
321,TypeScript,programming,JO,2022,2
293,Kotlin,programming,JO,2022,2
283,Objective-C,programming,JO,2022,2
254,Swift,programming,JO,2022,2
227,Dart,programming,JO,2022,2
209,C++,programming,JO,2022,2
198,Dockerfile,programming,JO,2022,2
193,Ruby,programming,JO,2022,2
185,C,programming,JO,2022,2
132,Makefile,programming,JO,2022,2
125,Hack,programming,JO,2022,2
113,Procfile,programming,JO,2022,2
104,CMake,programming,JO,2022,2
56030,HTML,markup,JP,2022,2
43658,CSS,markup,JP,2022,2
14256,SCSS,markup,JP,2022,2
7262,Vue,markup,JP,2022,2
5754,Jupyter Notebook,markup,JP,2022,2
2977,Blade,markup,JP,2022,2
2499,Roff,markup,JP,2022,2
1972,TeX,markup,JP,2022,2
1940,Less,markup,JP,2022,2
1653,EJS,markup,JP,2022,2
959,Pug,markup,JP,2022,2
735,Handlebars,markup,JP,2022,2
642,Jinja,markup,JP,2022,2
622,Mustache,markup,JP,2022,2
597,Stylus,markup,JP,2022,2
545,Svelte,markup,JP,2022,2
512,Sass,markup,JP,2022,2
491,Rich Text Format,markup,JP,2022,2
478,Vim Snippet,markup,JP,2022,2
351,Slim,markup,JP,2022,2
328,Haml,markup,JP,2022,2
220,Twig,markup,JP,2022,2
211,PostScript,markup,JP,2022,2
186,YASnippet,markup,JP,2022,2
177,Nunjucks,markup,JP,2022,2
132,Liquid,markup,JP,2022,2
49435,JavaScript,programming,JP,2022,2
32261,Shell,programming,JP,2022,2
28683,Python,programming,JP,2022,2
17125,Dockerfile,programming,JP,2022,2
16377,TypeScript,programming,JP,2022,2
13310,Ruby,programming,JP,2022,2
12280,Makefile,programming,JP,2022,2
12083,C++,programming,JP,2022,2
11723,C,programming,JP,2022,2
11208,Java,programming,JP,2022,2
8776,PHP,programming,JP,2022,2
7395,Go,programming,JP,2022,2
6489,C#,programming,JP,2022,2
6379,Batchfile,programming,JP,2022,2
5343,CMake,programming,JP,2022,2
4095,Kotlin,programming,JP,2022,2
3915,Swift,programming,JP,2022,2
3799,Vim Script,programming,JP,2022,2
3738,Objective-C,programming,JP,2022,2
3642,Rust,programming,JP,2022,2
3046,Procfile,programming,JP,2022,2
2852,Perl,programming,JP,2022,2
2777,PowerShell,programming,JP,2022,2
2624,Assembly,programming,JP,2022,2
2365,Lua,programming,JP,2022,2
2087,Dart,programming,JP,2022,2
1872,HLSL,programming,JP,2022,2
1571,ShaderLab,programming,JP,2022,2
1542,Hack,programming,JP,2022,2
1445,M4,programming,JP,2022,2
1434,Emacs Lisp,programming,JP,2022,2
1313,GLSL,programming,JP,2022,2
1305,HCL,programming,JP,2022,2
