weight,source,destination,year,quarter
5120,MD,EU,2023,1
1547,LB,EU,2023,1
18038,AU,EU,2020,4
1022,KE,EU,2020,4
104,FO,EU,2020,4
387,ME,EU,2021,4
152,PY,EU,2022,1
24710,BR,EU,2022,2
1918,MK,EU,2022,2
900,MU,EU,2022,2
130,YE,EU,2022,3
3196,CL,EU,2022,4
546,LK,EU,2022,4
316,TZ,EU,2022,4
567,BO,EU,2023,1
210,CU,EU,2020,4
224,DO,EU,2021,3
259,AD,EU,2022,1
1314,CR,EU,2022,3
7038,PK,EU,2023,1
1571,ME,EU,2023,1
239,MM,EU,2022,1
1634,MK,EU,2022,3
163,PS,EU,2020,2
136,LA,EU,2020,2
217,MU,EU,2020,3
153,BB,EU,2020,3
150,KH,EU,2020,3
150,NI,EU,2020,4
8505,AR,EU,2021,1
568,JE,EU,2021,1
627,PE,EU,2021,1
290,CM,EU,2021,1
243,AD,EU,2021,1
41915,CA,EU,2021,2
3214,TH,EU,2021,2
5379,RS,EU,2021,2
1547,BO,EU,2021,2
769,JO,EU,2021,2
295,SM,EU,2021,2
247,JE,EU,2021,2
41464,IN,EU,2021,3
4377,NP,EU,2021,3
5341,ID,EU,2021,3
1446,KE,EU,2021,3
904,CU,EU,2021,3
487,KH,EU,2021,3
363,KZ,EU,2021,3
339,IS,EU,2021,3
321,UG,EU,2021,3
136,RW,EU,2021,3
44776,CA,EU,2021,4
16686,NO,EU,2021,4
14033,JP,EU,2021,4
6058,IR,EU,2021,4
3996,KR,EU,2021,4
557,AM,EU,2021,4
118,PF,EU,2021,4
102,BM,EU,2021,4
18791,NO,EU,2022,1
7222,HK,EU,2022,1
5152,SG,EU,2022,1
1892,TN,EU,2022,1
3366,PK,EU,2022,1
3635,GE,EU,2022,1
1328,BD,EU,2022,1
1477,DZ,EU,2022,1
246,GF,EU,2022,1
419,CI,EU,2022,1
2882,MD,EU,2022,2
422,KZ,EU,2022,2
243,HT,EU,2022,2
236,GI,EU,2022,2
8574,VN,EU,2022,3
1467,DZ,EU,2022,3
1779,KE,EU,2022,3
337,SN,EU,2022,3
464,PF,EU,2022,3
436,GH,EU,2022,3
366,UG,EU,2022,3
228,HT,EU,2022,3
107680,GB,EU,2022,4
4692,NG,EU,2022,4
1478,PE,EU,2022,4
1271,MK,EU,2022,4
1471,UY,EU,2022,4
271,CD,EU,2022,4
140,GT,EU,2022,4
104,WS,EU,2022,4
3292,NP,EU,2023,1
3434,KZ,EU,2023,1
5207,EG,EU,2023,1
125092,GB,EU,2023,1
2332,KE,EU,2023,1
551,IQ,EU,2023,1
353,YE,EU,2023,1
445,DZ,EU,2020,3
325,LB,EU,2020,3
36523,CA,EU,2020,4
640,KZ,EU,2021,1
1072,VE,EU,2021,1
489,AF,EU,2021,2
788,VE,EU,2021,3
6920,IL,EU,2021,4
266,UZ,EU,2021,4
132,MQ,EU,2021,4
355,ME,EU,2022,1
419,OM,EU,2022,2
127,GP,EU,2022,3
122,CD,EU,2022,3
4708,CO,EU,2022,4
111,AF,EU,2022,4
358,MU,EU,2023,1
151,DO,EU,2021,1
349,PY,EU,2021,3
275,DZ,EU,2021,3
131,GI,EU,2021,4
819,LK,EU,2022,2
2319,AL,EU,2023,1
440,HT,EU,2023,1
209,CG,EU,2022,2
462,SA,EU,2022,4
667,AD,EU,2022,4
1185,LK,EU,2022,1
317,SA,EU,2022,3
539,KE,EU,2020,3
230,CI,EU,2020,3
1305,NG,EU,2020,4
345,CR,EU,2020,4
9043,CN,EU,2021,2
3709,IR,EU,2021,2
210,MQ,EU,2021,2
2648,PK,EU,2021,3
109,SY,EU,2021,3
402,SA,EU,2021,4
174,ET,EU,2021,4
104268,GB,EU,2022,1
38899,CA,EU,2022,1
5155,IR,EU,2022,1
39149,CA,EU,2022,2
7488,BY,EU,2022,3
939,BO,EU,2022,3
8627,ID,EU,2022,4
2060,BD,EU,2022,4
428,GH,EU,2023,1
164,KG,EU,2020,4
230,AD,EU,2022,2
810,ME,EU,2022,3
14347,RS,EU,2023,1
2928,PH,EU,2021,1
243,TZ,EU,2022,3
5279,NZ,EU,2023,1
427,ML,EU,2020,3
4655,NZ,EU,2020,3
5023,HK,EU,2020,4
44172,IN,EU,2021,2
5108,VN,EU,2021,2
415,LK,EU,2021,3
112,RW,EU,2022,1
5232,VN,EU,2022,2
163,SY,EU,2022,2
44094,RU,EU,2022,3
435,JO,EU,2022,3
506,IS,EU,2022,4
112,VI,EU,2022,4
103,NA,EU,2023,1
1005,AL,EU,2022,2
1648,BA,EU,2022,4
26002,BR,EU,2022,4
1312,UZ,EU,2023,1
5004,EG,EU,2022,3
20091,AU,EU,2022,2
110,AX,EU,2023,1
6200,IL,EU,2022,1
873,PE,EU,2022,1
562,GR,CA,2022,4
610,SK,AT,2022,4
145,LT,IT,2022,4
136,IN,ET,2022,4
16937,ES,GB,2021,1
203,CH,HK,2020,4
157,MY,FR,2021,2
319,CH,BE,2021,2
411,PH,JP,2021,4
174,TH,ID,2021,4
860,HR,JP,2022,1
1475,MX,PE,2022,2
107,NL,LU,2022,1
639,MD,RO,2022,2
1090,US,PE,2022,3
647,GB,GR,2022,4
12827,DE,UA,2023,1
1252,PA,VE,2023,1
1072,IN,CH,2020,4
154,SI,ES,2021,2
132,GE,FI,2021,2
197,NG,SG,2021,3
154,MK,FR,2021,4
9136,BE,DE,2022,1
814,AR,FR,2022,1
1428,MA,DE,2022,3
8054,BY,US,2022,3
310,CA,NZ,2022,3
341,NG,PT,2022,3
2146,FR,AU,2023,1
108,LI,DE,2022,4
126,EG,PS,2022,3
776,NI,ES,2022,2
109,RU,MU,2022,3
639,EG,FR,2022,4
29156,NZ,US,2023,1
564,PT,IT,2022,2
166,HU,BE,2021,4
504,EC,CO,2021,3
220,BG,CA,2020,2
389,RW,IN,2023,1
381,DO,ES,2023,1
379,EC,HK,2023,1
360,HK,BR,2023,1
359,IT,GR,2023,1
349,DE,KE,2023,1
338,UY,IN,2023,1
334,BJ,FR,2023,1
324,IN,RW,2023,1
318,FI,GE,2023,1
317,BR,UA,2023,1
307,GB,LV,2023,1
291,JP,FI,2023,1
287,DK,NZ,2023,1
261,BA,HR,2023,1
251,IL,TR,2023,1
236,LV,ES,2023,1
228,ES,ME,2023,1
222,CY,BE,2023,1
214,LT,IT,2023,1
180,RS,BG,2023,1
169,US,HN,2023,1
164,EE,PL,2023,1
159,CO,PT,2023,1
114,BE,IE,2023,1
113,LB,TR,2023,1
112,UA,MT,2023,1
107,AE,JO,2023,1
103,PK,QA,2023,1
101,BY,IT,2023,1
123,DE,MT,2023,1
130,EE,LT,2023,1
353,CH,AE,2023,1
884,JP,NL,2023,1
432,IE,SE,2023,1
424,AM,PL,2023,1
355,ET,NL,2023,1
337,AE,IL,2023,1
321,CO,SE,2023,1
307,TR,SI,2023,1
285,GH,DE,2023,1
270,PK,BR,2023,1
256,NL,TH,2023,1
203,NZ,HK,2023,1
193,HK,SE,2023,1
183,CY,BY,2023,1
128,KE,EG,2023,1
125,GE,LU,2023,1
124,BG,DK,2023,1
116,SE,RS,2023,1
115,GE,ID,2023,1
102,NG,JO,2023,1
390,AZ,TR,2023,1
904,RO,AT,2023,1
762,BE,FI,2023,1
670,GR,UA,2023,1
536,MU,US,2023,1
490,US,LT,2023,1
479,SE,PT,2023,1
398,TZ,EG,2023,1
166,KZ,AM,2023,1
139,RU,EG,2023,1
144,ID,TR,2023,1
301,ES,HU,2023,1
253,PR,DE,2023,1
212,ME,GE,2023,1
137,TH,RO,2023,1
105,UG,MZ,2023,1
369,US,IS,2023,1
310,PL,GR,2023,1
175,PL,CN,2023,1
160,NO,RO,2023,1
436,DE,SI,2023,1
332,NZ,PL,2023,1
113,FR,LV,2023,1
462,TR,BR,2023,1
523,RO,FI,2023,1
705,BD,GB,2023,1
205,RU,KR,2023,1
605,CA,PH,2023,1
394,DK,FI,2023,1
164,KZ,FR,2023,1
174,BE,HR,2023,1
296,NG,SV,2023,1
140,EC,CH,2021,4
113,LU,NL,2022,1
2198,FR,CZ,2022,2
486,RU,LT,2022,2
180,MY,CN,2022,3
370,RS,TR,2022,4
286,TR,IR,2022,4
153,CD,BG,2022,4
168,VN,BR,2022,4
862,CZ,CA,2021,3
938,US,PR,2021,4
103,PK,NP,2022,1
202,DK,GR,2022,3
685,IN,PH,2022,4
424,PK,EE,2022,4
1618,PA,VE,2022,4
185,AE,TZ,2022,4
169,SG,NZ,2022,4
163,CN,TR,2022,4
3741,US,TR,2020,4
205,BA,IN,2020,4
1640,UA,AU,2022,1
1584,PL,SE,2022,3
1618,ES,IE,2023,1
1877,DE,NG,2021,1
149,BG,HK,2022,1
378,HU,ES,2022,2
236,NL,MX,2022,3
187,CH,CY,2022,4
176,AU,MY,2022,4
159,AT,SI,2021,4
308,GE,BY,2021,4
1513,BG,IN,2023,1
1308,US,HR,2022,1
2031,US,VN,2022,3
153,TH,PK,2022,3
379,CN,NL,2022,1
198,RU,HU,2022,2
254,RS,BR,2022,4
1226,BY,UA,2022,3
416,TN,BE,2023,1
404,UZ,IN,2023,1
396,PT,RS,2023,1
395,IN,CD,2023,1
371,DE,CO,2023,1
347,RU,RO,2023,1
310,PK,HK,2023,1
253,SE,GR,2023,1
229,FR,TW,2023,1
212,RS,PT,2023,1
182,SG,UA,2023,1
169,PH,MX,2023,1
168,ET,PT,2023,1
165,ES,SA,2023,1
160,PT,LT,2023,1
152,RO,TW,2023,1
151,SG,CZ,2023,1
145,CH,IE,2023,1
143,KR,PK,2023,1
141,HU,ME,2023,1
139,XK,IT,2023,1
136,ES,VN,2023,1
131,LI,US,2023,1
123,EE,CA,2023,1
115,PA,AR,2023,1
111,FI,LV,2023,1
318,PL,CO,2023,1
887,CA,MX,2023,1
830,HK,NL,2023,1
789,PS,SA,2023,1
658,UY,DE,2023,1
628,VN,CA,2023,1
552,BR,FI,2023,1
256,CA,CL,2023,1
255,ET,GB,2023,1
238,CH,PK,2023,1
232,CH,BH,2023,1
173,NG,BD,2023,1
171,AT,SI,2023,1
165,RS,IE,2023,1
160,ES,LT,2023,1
154,PT,JP,2023,1
139,CI,IN,2023,1
134,KZ,CH,2023,1
130,TR,GR,2023,1
108,CR,HU,2023,1
522,BY,AU,2023,1
387,SE,NZ,2023,1
942,AU,FI,2023,1
824,KR,RU,2023,1
483,GR,CA,2023,1
424,BE,RU,2023,1
418,CU,DE,2023,1
323,NG,IT,2023,1
276,KE,RO,2023,1
124,CA,HU,2023,1
120,KE,TD,2023,1
112,KE,ZM,2023,1
102,FR,SN,2023,1
112,IR,SG,2023,1
284,AT,EE,2023,1
212,GB,AM,2023,1
204,AR,EE,2023,1
146,PK,PH,2023,1
112,AR,GR,2023,1
249,IN,BH,2023,1
246,EG,NG,2023,1
136,TZ,UG,2023,1
371,HR,SE,2023,1
293,GH,CA,2023,1
966,HU,SE,2023,1
337,NP,ZA,2023,1
285,DZ,CH,2023,1
215,OM,FR,2023,1
115,AR,TR,2023,1
120,PK,UA,2023,1
282,HU,PT,2023,1
782,CA,RO,2023,1
303,ZW,ZA,2023,1
167,KH,FR,2023,1
311,FR,ET,2023,1
937,BG,BE,2023,1
807,US,LK,2023,1
158,FR,BJ,2023,1
244,FR,BG,2023,1
138,MY,HU,2023,1
309,NP,NO,2021,3
853,TZ,KE,2021,3
118,MY,ZA,2021,3
113,PT,ID,2021,4
168,RU,NG,2022,1
1205,HR,SE,2022,1
3858,DE,AU,2022,2
6368,US,IT,2022,3
133,VE,CR,2022,2
837,TH,AU,2022,3
231,NC,US,2022,3
497,US,MY,2022,4
15864,RS,US,2022,4
1083,CY,GB,2022,4
599,CN,RU,2022,4
334,RS,PT,2022,4
587,UA,TR,2020,4
608,FR,RO,2022,2
359,CN,NZ,2022,3
551,RU,JP,2021,3
690,RS,BA,2022,3
1068,HU,AT,2022,2
128,CA,LV,2021,2
7543,CA,IN,2021,3
638,NG,ZA,2022,1
165,CH,IE,2022,3
225,EC,ES,2021,1
1452,AU,CN,2023,1
1442,NL,AU,2023,1
1363,CY,UA,2023,1
1353,SN,US,2023,1
1282,IN,PK,2023,1
1252,IS,US,2023,1
1215,CA,CO,2023,1
1164,NG,ZA,2023,1
1057,AT,PT,2023,1
1042,GE,AM,2023,1
879,DE,SV,2023,1
758,PH,GB,2023,1
730,CH,MA,2023,1
697,IN,ID,2023,1
661,MX,CL,2023,1
642,BY,LV,2023,1
575,SE,TR,2023,1
527,NZ,CN,2023,1
427,CA,NP,2023,1
417,MN,US,2023,1
378,US,GE,2023,1
362,HK,CH,2023,1
355,PY,AR,2023,1
351,DE,MX,2023,1
325,HU,RO,2023,1
322,GE,PT,2023,1
308,HK,PL,2023,1
302,AR,ZA,2023,1
279,NZ,ES,2023,1
274,IR,SE,2023,1
271,NP,JP,2023,1
265,XK,DE,2023,1
246,MD,DK,2023,1
239,US,LV,2023,1
232,CZ,SE,2023,1
214,JP,LV,2023,1
212,GE,BR,2023,1
212,NO,AU,2023,1
207,CH,BD,2023,1
206,BE,LU,2023,1
184,ET,FR,2023,1
177,VE,EC,2023,1
167,LU,HK,2023,1
164,BY,KR,2023,1
163,UZ,NO,2023,1
160,ID,BY,2023,1
157,CA,MA,2023,1
155,AE,ET,2023,1
155,KE,ES,2023,1
127,IL,SE,2023,1
125,BY,ID,2023,1
124,IQ,PS,2023,1
120,CN,BR,2023,1
119,BE,RS,2023,1
108,BR,SI,2023,1
216,PK,AM,2022,4
162,CO,PL,2022,4
147,FJ,US,2022,4
131,MW,KE,2022,4
107,DO,IN,2022,4
12791,RU,DE,2023,1
6570,JP,FR,2023,1
4310,US,AT,2023,1
1996,KE,ZA,2023,1
1867,IT,PL,2023,1
1248,EG,FR,2023,1
1166,ID,GB,2023,1
1153,FI,FR,2023,1
821,BE,AU,2023,1
619,CM,FR,2023,1
588,BG,NO,2023,1
365,GB,GE,2023,1
301,PE,EC,2023,1
269,LK,GB,2023,1
218,AM,TR,2023,1
207,ID,TH,2023,1
154,DZ,IN,2023,1
139,LT,BR,2023,1
132,TR,ID,2023,1
131,SI,AT,2023,1
212,IT,MX,2022,4
186,VE,CR,2022,4
175,IN,UG,2022,4
151,ET,ZA,2022,4
142,TH,GE,2022,4
3214,ES,UA,2023,1
1779,VN,AU,2023,1
1571,PL,BE,2023,1
1249,TN,US,2023,1
131,PA,SI,2022,4
844,CN,CA,2023,1
490,RU,BG,2023,1
398,CY,FR,2023,1
389,RU,HR,2023,1
286,DE,PH,2023,1
277,TH,AM,2023,1
223,EC,IN,2023,1
159,CA,PE,2023,1
122,SA,CA,2023,1
203,CR,MX,2022,4
192,NZ,AR,2022,4
148,BR,ZW,2022,4
16054,CZ,DE,2023,1
15877,CA,GB,2023,1
1336,VN,PL,2023,1
1045,IL,NL,2023,1
458,TH,PT,2023,1
283,PK,NP,2023,1
254,SG,SE,2023,1
231,VE,CR,2023,1
206,GH,ET,2023,1
201,KR,BR,2023,1
164,FR,CM,2023,1
212,SG,MM,2023,1
138,EE,TH,2022,4
1322,IT,AT,2023,1
533,RU,SK,2023,1
523,ES,CD,2023,1
219,VN,FI,2023,1
104,GH,EG,2023,1
192,NA,GB,2022,4
177,PE,GB,2022,4
132,DO,FR,2022,4
1042,AR,VE,2023,1
3552,FR,UA,2023,1
226,KR,TW,2023,1
168,RU,BE,2023,1
150,FR,CO,2023,1
224,TW,MY,2022,4
123,NL,MA,2023,1
205,US,GT,2022,4
196,BE,GR,2023,1
149,DO,CA,2023,1
655,US,SK,2023,1
19538,CO,US,2023,1
1174,TH,ES,2023,1
504,GE,TR,2022,3
159,SE,NP,2022,4
699,IN,NO,2022,4
136,MX,IL,2021,3
7778,CA,FR,2022,1
575,DE,GE,2022,4
5251,GB,AU,2022,3
337,JP,BR,2023,1
272,PK,CR,2023,1
211,PK,EE,2023,1
177,DE,ET,2023,1
117,HK,BH,2023,1
582,PE,ES,2023,1
338,IR,TR,2023,1
233,LU,CN,2023,1
136,AR,PA,2023,1
114,ZA,IT,2023,1
106,TN,TR,2023,1
241,SG,PK,2023,1
223,RS,PH,2023,1
467,CL,IT,2023,1
264,CW,NL,2023,1
243,CU,IN,2023,1
156,BO,IN,2023,1
270,DK,AT,2023,1
142,DZ,GB,2023,1
723,MD,UA,2023,1
262,IE,ZA,2022,2
135,IT,RS,2023,1
170,ET,PK,2023,1
206,TR,BY,2022,1
114,CA,UY,2022,1
910,CL,GB,2022,1
2378,GB,CN,2022,3
163,EE,SE,2022,3
126,AF,IN,2022,2
359,ZA,IN,2022,1
331,RE,US,2022,4
781,CO,IN,2022,1
357,KZ,CY,2023,1
237,AU,IE,2023,1
157,GE,AT,2023,1
144,SI,IT,2023,1
140,MW,GB,2023,1
941,EG,NL,2023,1
455,ES,BY,2023,1
447,CO,RU,2023,1
425,FR,VN,2023,1
221,NL,MX,2023,1
208,BR,CN,2023,1
201,UY,PT,2023,1
196,BG,JP,2023,1
117,AT,GE,2023,1
368,NL,TW,2023,1
413,MX,CZ,2023,1
116,RU,BD,2023,1
527,NC,US,2023,1
136,AF,PK,2023,1
227,AT,IL,2022,3
208,BY,IT,2022,3
102,CA,IS,2022,2
220,VE,CA,2020,3
661,FR,IE,2022,4
1823,NL,IR,2020,4
11716,UA,RU,2023,1
126,CZ,IE,2023,1
102,AE,IE,2023,1
153,UY,SK,2023,1
138,TR,KZ,2023,1
1331,VE,MX,2021,2
332,TH,UA,2021,3
740,TW,CA,2021,4
147,DK,BR,2021,4
145,KR,PL,2022,1
1050,AT,CA,2022,4
789,KZ,EE,2023,1
410,GE,CA,2023,1
408,GR,BE,2023,1
240,TR,PK,2023,1
185,ET,VE,2023,1
208,AM,IL,2023,1
127,BY,ME,2023,1
103,NA,DE,2023,1
103,TJ,CH,2023,1
226,IN,IQ,2022,4
129,BR,PY,2022,4
112,MT,CH,2022,4
105,IE,LU,2022,4
105,PK,LT,2022,4
8040,LT,US,2023,1
1661,JM,US,2023,1
235,TW,NZ,2023,1
151,IR,AE,2023,1
107,UZ,CA,2023,1
155,PT,JP,2022,4
12712,TR,RU,2023,1
8639,FR,NL,2023,1
251,DE,TN,2023,1
154,EE,BR,2023,1
147,ES,EE,2023,1
123,PK,AF,2023,1
1345,MK,GB,2023,1
476,MX,CR,2023,1
401,BY,TR,2023,1
198,CO,IL,2023,1
2288,CA,JP,2023,1
216,DK,AU,2023,1
375,BR,AT,2023,1
1632,GB,SG,2022,2
556,GB,GR,2022,2
371,UG,BE,2022,4
1291,FR,CN,2023,1
312,TR,TN,2023,1
184,TR,BD,2023,1
131,FI,BE,2023,1
1769,KZ,DE,2023,1
858,TH,FR,2023,1
2814,SE,FR,2023,1
1452,US,TH,2023,1
452,UY,SK,2021,3
343,JP,SE,2022,1
237,BG,BR,2022,2
307,VN,NG,2023,1
192,SG,BE,2023,1
132,EG,ES,2023,1
605,LU,FR,2023,1
325,HU,CA,2023,1
185,GH,GB,2023,1
184,LT,CY,2023,1
325,NZ,RO,2023,1
559,IN,SA,2023,1
186,TR,KW,2023,1
915,AT,BR,2023,1
230,VE,BR,2022,4
1485,IT,CA,2022,1
630,IN,DK,2022,3
162,AT,TR,2021,2
1013,AR,RU,2022,3
146,TR,TH,2022,4
184,MK,CN,2020,4
391,DK,CH,2023,1
148,MA,KE,2023,1
371,NO,UA,2023,1
122,BH,MY,2023,1
814,RU,IT,2023,1
490,FI,PL,2023,1
488,TH,PH,2023,1
394,AE,HK,2023,1
153,AR,DO,2023,1
876,JP,VN,2021,2
142,NZ,HK,2022,3
227,MT,MY,2023,1
123,GE,AT,2022,3
1967,AT,IT,2022,1
46281,AR,US,2022,3
1125,RO,CA,2023,1
1010,AE,FI,2023,1
575,IN,JM,2023,1
103,IM,US,2023,1
102,IT,VN,2023,1
108,IM,SV,2022,4
872,GB,KR,2023,1
320,LK,AU,2023,1
563,BY,AM,2023,1
643,DE,TH,2023,1
218,SE,BD,2022,3
1934,UA,FI,2022,2
178,BD,KE,2023,1
114,ML,US,2023,1
218,IR,RO,2022,4
201,IL,SG,2023,1
243,TR,NO,2023,1
137053,NL,US,2023,1
138,AD,GB,2023,1
169,AR,HU,2023,1
1101,DE,GR,2023,1
291,GB,EG,2021,2
134,MX,PA,2022,1
270,ID,IL,2022,1
916,EE,GB,2023,1
509,AM,IN,2023,1
158,GT,CA,2023,1
321,MT,PL,2023,1
336,US,MM,2023,1
245,BD,PK,2023,1
351,TH,SE,2023,1
101,AM,IE,2023,1
113,MX,DK,2023,1
609,FI,CH,2023,1
613,SE,HR,2023,1
504,EG,UA,2023,1
196,RS,GE,2022,4
321,IN,HR,2021,1
244,PT,TR,2023,1
190,KZ,MD,2023,1
637,MY,KR,2023,1
117,MA,PT,2023,1
232,GH,CM,2023,1
154,PK,SA,2023,1
346,TN,IN,2022,1
2082,AT,FR,2023,1
123,HU,EE,2022,4
371,LT,CA,2023,1
267,FI,HK,2023,1
152,ME,IT,2023,1
131,MY,NP,2023,1
135,ME,GB,2022,2
140,CR,BR,2022,4
360,AE,BE,2023,1
1427,PL,AT,2023,1
319,BR,UY,2023,1
142,LU,RU,2023,1
129,AE,JO,2021,2
281,GB,MY,2020,4
803,DE,AE,2023,1
110,XK,NL,2023,1
106,EG,OM,2023,1
291,MX,SE,2023,1
118,DK,AT,2022,1
108,KZ,SE,2023,1
1187,UA,BE,2023,1
125,NL,PS,2023,1
260,CO,PL,2023,1
210,CN,CL,2023,1
803,AR,RO,2022,4
155,CD,FR,2021,4
2061,AM,GB,2022,4
147,PK,CM,2023,1
296,NZ,JP,2023,1
456,MX,BR,2023,1
108,BD,IL,2023,1
150,CO,TR,2023,1
122,SA,SD,2023,1
101,PH,TR,2023,1
333,VN,NL,2023,1
207,KE,CA,2023,1
253,RS,BR,2023,1
125,HU,EE,2023,1
213,JP,AR,2022,3
235,ES,GE,2022,4
1064,IT,BE,2022,2
142,ME,SE,2023,1
523,TH,AE,2022,4
448,HU,AT,2022,4
873,PH,GB,2020,2
243,FR,AE,2021,1
115,KE,ES,2021,2
372,IT,DK,2021,3
678,AT,BR,2021,4
198,JP,CZ,2021,4
131,PT,LT,2022,1
992,BY,IL,2022,2
781,AR,FR,2022,2
387,ES,SI,2022,2
180,PK,CH,2022,2
123,MD,GB,2022,2
365,CA,TW,2022,3
734,FI,NL,2022,3
645,IS,SG,2022,4
153,DE,CY,2021,2
11857,TH,US,2022,2
800,LK,SG,2022,2
409,AE,PT,2022,3
4443,ZA,GB,2022,4
4803,NP,US,2022,4
773,SG,CA,2021,4
805,IN,AT,2021,2
258,HU,UA,2022,1
608,IL,PS,2022,3
305,GB,TH,2021,1
138,KZ,KG,2022,1
910,TR,JP,2022,4
922,CO,BO,2023,1
809,GB,TW,2023,1
681,BG,FR,2023,1
636,GR,FI,2023,1
615,CA,IR,2023,1
579,GB,RS,2023,1
563,IN,GH,2023,1
505,NG,SA,2023,1
475,CZ,IT,2023,1
460,AE,NL,2023,1
453,PL,LU,2023,1
436,KG,TR,2023,1
431,SI,RU,2023,1
341,VN,CH,2023,1
309,ID,MY,2023,1
303,SK,ES,2023,1
300,RS,AU,2023,1
286,UA,TN,2023,1
282,DK,CZ,2023,1
280,EC,CL,2023,1
270,VN,IL,2023,1
258,UY,BG,2023,1
255,LB,FR,2023,1
249,FR,RS,2023,1
239,IS,ZA,2023,1
235,CZ,GE,2023,1
227,HK,IL,2023,1
214,IN,SK,2023,1
194,EE,PT,2023,1
187,PK,HU,2023,1
178,RO,AR,2023,1
177,AU,BE,2023,1
174,EC,AU,2023,1
154,BH,SG,2023,1
145,FO,US,2023,1
143,MC,GB,2023,1
131,CR,ES,2023,1
124,MO,JP,2023,1
123,LK,IL,2023,1
120,LB,PL,2023,1
115,CH,TW,2023,1
108,CA,KZ,2023,1
107,CL,GR,2023,1
1341,EG,JO,2023,1
1318,MY,DE,2023,1
135,IT,EE,2023,1
923,TR,BE,2023,1
824,FR,KR,2023,1
717,AT,NO,2023,1
583,MX,PE,2023,1
458,UZ,BY,2023,1
364,ME,UA,2023,1
286,SK,RU,2023,1
216,CA,UY,2023,1
173,KR,EE,2023,1
171,EE,AU,2023,1
163,BH,AT,2023,1
160,UY,HR,2023,1
702,IT,IE,2023,1
132,SE,IR,2023,1
106,CO,CZ,2023,1
106,AR,CW,2023,1
102,CH,IR,2023,1
119,ID,AE,2023,1
213,TR,HR,2022,4
150,RU,MA,2022,4
2597,CZ,RU,2023,1
1581,FR,IR,2023,1
306,HK,VN,2023,1
874,US,BO,2023,1
820,AT,UA,2023,1
634,IL,PT,2023,1
228,RS,DK,2023,1
168,KR,ES,2023,1
166,CZ,DK,2023,1
162,CH,ID,2023,1
146,UG,DE,2023,1
501,BY,EE,2023,1
127,PR,CH,2023,1
117,TH,BD,2023,1
106,HK,NG,2023,1
181,GB,LV,2022,4
7531,GB,ES,2023,1
1374,AU,JP,2023,1
487,UA,BR,2023,1
829,BS,US,2023,1
442,NL,SY,2023,1
356,AU,PK,2023,1
190,HR,PL,2023,1
175,TW,IT,2023,1
249,AE,UA,2022,4
6464,FI,DE,2023,1
187,PL,KZ,2022,4
67788,PT,US,2023,1
1151,IL,ZA,2023,1
610,SV,GT,2023,1
504,RS,XK,2023,1
163,CD,KE,2023,1
103,CO,PT,2022,4
430,CM,US,2023,1
189,SV,CA,2023,1
202,UA,AZ,2022,4
134,NZ,KR,2023,1
187,KZ,FR,2022,4
201,TH,EE,2022,4
246,SE,AE,2023,1
209,EG,ZA,2023,1
104,SK,HK,2022,4
732,MX,EC,2023,1
529,ID,NO,2023,1
5493,EU,NG,2020,1
2333,EU,RS,2020,1
219,EU,NP,2020,1
34319,EU,CA,2020,2
692,EU,UY,2020,2
174,EU,VE,2020,2
4118,EU,HK,2020,3
1133,EU,PH,2020,4
900,EU,MD,2020,4
173,EU,CU,2020,4
10697,EU,CN,2021,1
5833,EU,ZA,2021,1
5502,EU,HK,2021,1
4536,EU,ZA,2021,2
2885,EU,RS,2021,2
330,EU,VE,2021,2
128,EU,BO,2021,2
61297,EU,CH,2021,4
9761,EU,JP,2021,4
422,EU,VE,2021,4
329,EU,SY,2021,4
2404,EU,NZ,2022,1
418,EU,RE,2022,1
500,EU,KE,2022,1
219,EU,KZ,2022,2
177,EU,BO,2022,2
685,EU,JO,2022,2
6461,EU,IR,2022,4
1470,EU,UY,2022,4
142,EU,LK,2020,4
17849,EU,BR,2022,2
175,EU,DZ,2022,1
1320280,EU,US,2022,2
498,EU,CL,2022,2
124,EU,EC,2022,3
27998,IL,US,2020,1
27471,DE,GB,2020,1
6543,SI,US,2020,1
3615,NO,DE,2020,1
3086,AU,FR,2020,1
2887,DE,BR,2020,1
2709,FR,IN,2020,1
1787,CH,JP,2020,1
1416,CN,GB,2020,1
1290,BR,CZ,2020,1
1255,IE,UA,2020,1
1117,AT,IT,2020,1
1003,GB,GR,2020,1
995,JM,US,2020,1
977,SG,VN,2020,1
767,SE,CH,2020,1
754,BE,IN,2020,1
638,RS,HU,2020,1
603,HK,CA,2020,1
603,PL,RS,2020,1
602,PT,IT,2020,1
576,NG,CA,2020,1
567,RO,RU,2020,1
527,UA,DK,2020,1
467,AR,IN,2020,1
464,IN,NO,2020,1
448,DK,RU,2020,1
443,BR,PH,2020,1
393,AU,BE,2020,1
319,UA,TN,2020,1
312,PL,JP,2020,1
293,CZ,EE,2020,1
272,ID,ZA,2020,1
266,RO,PT,2020,1
250,ES,GR,2020,1
217,ES,ZA,2020,1
204,LK,AU,2020,1
202,DK,JP,2020,1
193,JP,IL,2020,1
160,BG,CH,2020,1
154,UY,NL,2020,1
148,TR,SE,2020,1
138,NZ,IN,2020,1
119,EC,MX,2020,1
114,MY,JP,2020,1
1146,UG,GB,2020,1
227,PF,FR,2020,1
151,MM,IN,2020,1
130,IT,RS,2020,1
